EasinID,Name,Authorship,LSID,Reference,HasImpact,IsEUConcern,IsMSConcern,IsOutermostConcern,IsPartNative,IsHorizonScanning,Status
R10416,Opuntia ficus-indica,(L.) Mill.,urn:lsid:easin.jrc.ec.europa.eu:species:R10416,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10416,true,false,false,true,false,false,A
R19994,Opuntia fragilis,(Nutt.) Haw.,urn:lsid:easin.jrc.ec.europa.eu:species:R19994,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19994,false,false,false,false,false,false,A
R10417,Opuntia huajuapensis,Bravo,urn:lsid:easin.jrc.ec.europa.eu:species:R10417,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10417,false,false,false,false,false,false,A
R10418,Opuntia humifusa,(Raf.) Raf.,urn:lsid:easin.jrc.ec.europa.eu:species:R10418,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10418,false,false,false,false,false,false,A
R18940,Opuntia macrorhiza,Engelm.,urn:lsid:easin.jrc.ec.europa.eu:species:R18940,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18940,false,false,false,false,false,false,A
R10422,Opuntia maxima,Mill.,urn:lsid:easin.jrc.ec.europa.eu:species:R10422,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10422,true,false,true,true,false,false,A
R10423,Opuntia microdasys,(Lehm.) Pfeiff.,urn:lsid:easin.jrc.ec.europa.eu:species:R10423,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10423,false,false,false,false,false,false,A
R10424,Opuntia monacantha,(Willd.) Haw.,urn:lsid:easin.jrc.ec.europa.eu:species:R10424,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10424,false,false,false,false,false,false,A
R10425,Opuntia phaeacantha,Engelm.,urn:lsid:easin.jrc.ec.europa.eu:species:R10425,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10425,false,false,false,false,false,false,A
R10426,Opuntia robusta,J.C.Wendl.,urn:lsid:easin.jrc.ec.europa.eu:species:R10426,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10426,false,false,false,false,false,false,A
R10428,Opuntia stricta,(Haw.) Haw.,urn:lsid:easin.jrc.ec.europa.eu:species:R10428,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10428,true,false,true,false,false,false,A
R10431,Opuntia tomentosa,Salm-Dyck,urn:lsid:easin.jrc.ec.europa.eu:species:R10431,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10431,false,false,false,false,false,false,A
R10432,Opuntia tuna,(L.) Mill.,urn:lsid:easin.jrc.ec.europa.eu:species:R10432,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10432,false,false,false,true,false,false,A
R19872,Opuntia virus X,,urn:lsid:easin.jrc.ec.europa.eu:species:R19872,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19872,false,false,false,false,false,false,A
R10433,Oranmorpha guerinii,"(Gervais, 1836)",urn:lsid:easin.jrc.ec.europa.eu:species:R10433,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10433,false,false,false,false,false,false,A
R10434,Orbilia retrusa,(W.Phillips & Plowr.) Sacc.,urn:lsid:easin.jrc.ec.europa.eu:species:R10434,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10434,false,false,false,false,false,false,C
R10435,Orchesella quinquefasciata,"(Bourlet, 1842)",urn:lsid:easin.jrc.ec.europa.eu:species:R10435,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10435,false,false,false,false,true,false,C
R19873,Orchid fleck dichorhavirus,,urn:lsid:easin.jrc.ec.europa.eu:species:R19873,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19873,false,false,false,false,false,false,C
R10438,Orchidophilus aterrimus,"(Waterhouse, 1874)",urn:lsid:easin.jrc.ec.europa.eu:species:R10438,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10438,false,false,false,false,false,false,A
R10440,Orchis simia,Lam.,urn:lsid:easin.jrc.ec.europa.eu:species:R10440,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10440,false,false,false,false,true,false,A
R10441,Orchopeas howardi,"(Baker, 1895)",urn:lsid:easin.jrc.ec.europa.eu:species:R10441,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10441,false,false,false,false,false,false,A
R10443,Orconectes limosus,"(Rafinesque, 1817)",urn:lsid:easin.jrc.ec.europa.eu:species:R10443,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10443,true,true,true,true,false,false,A
R10445,Orconectes virilis,"(Hagen, 1870)",urn:lsid:easin.jrc.ec.europa.eu:species:R10445,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10445,true,true,true,true,false,false,A
R19989,Oreocereus fossulatus,(Labour.) Backeb.,urn:lsid:easin.jrc.ec.europa.eu:species:R19989,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19989,false,false,false,false,false,false,A
R10447,Oreochromis aureus,"(Steindachner, 1864)",urn:lsid:easin.jrc.ec.europa.eu:species:R10447,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10447,false,false,false,true,false,false,A
R10448,Oreochromis mossambicus,"(Peters, 1852)",urn:lsid:easin.jrc.ec.europa.eu:species:R10448,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10448,true,false,false,true,false,false,A
R10449,Oreochromis niloticus,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R10449,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10449,true,false,false,true,false,false,A
R10452,Oreochromis urolepis,"(Norman, 1922)",urn:lsid:easin.jrc.ec.europa.eu:species:R10452,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10452,false,false,false,true,false,false,C
R10456,Organothrips indicus,"Bhatti, 1974",urn:lsid:easin.jrc.ec.europa.eu:species:R10456,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10456,false,false,false,false,false,false,A
R17126,Orientus ishidae,"Matsumura, 1902",urn:lsid:easin.jrc.ec.europa.eu:species:R17126,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17126,false,false,false,false,false,false,A
R10459,Origanum majorana,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R10459,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10459,false,false,false,false,true,false,A
R10460,Origanum onites,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R10460,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10460,false,false,false,false,true,false,A
R10461,Origanum vulgare,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R10461,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10461,false,false,false,false,true,false,A
R10465,Orius flagellum,"Linnavuori, 1986",urn:lsid:easin.jrc.ec.europa.eu:species:R10465,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10465,false,false,false,false,false,false,A
R10466,Orius insidiosus,"(Say, 1832)",urn:lsid:easin.jrc.ec.europa.eu:species:R10466,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10466,false,false,false,false,false,false,A
R10467,Orius laevigatus,"(Fieber, 1860)",urn:lsid:easin.jrc.ec.europa.eu:species:R10467,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10467,false,false,false,false,true,false,A
R10471,Orlaya daucorlaya,Murb.,urn:lsid:easin.jrc.ec.europa.eu:species:R10471,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10471,false,false,false,false,true,false,A
R10472,Orlaya grandiflora,(L.) Hoffm.,urn:lsid:easin.jrc.ec.europa.eu:species:R10472,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10472,false,false,false,false,true,false,A
R10476,Ornithogalum arabicum,Brot.,urn:lsid:easin.jrc.ec.europa.eu:species:R10476,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10476,false,false,false,false,true,false,A
R10477,Ornithogalum boucheanum,(Kunth) Asch.,urn:lsid:easin.jrc.ec.europa.eu:species:R10477,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R10477,false,false,false,false,true,false,A
R18781,Ornithogalum candicans,(Baker) J.C.Manning & Goldblatt,urn:lsid:easin.jrc.ec.europa.eu:species:R18781,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18781,false,false,false,false,false,false,A
