"","Species","Phylum","Class"
"25309","Pilargis","Annelida","Polychaeta"
"25310","Pisione","Annelida","Polychaeta"
"25311","Serpula","Annelida","Polychaeta"
"25312","Leucetta","Porifera","Calcarea"
"25313","Plakortis","Porifera","Homoscleromorpha"
"25314","Chondrosia","Porifera","Demospongiae"
"25315","Timea stelligera","Porifera","Demospongiae"
"25316","Sacculinidae","Arthropoda","Thecostraca"
"25317","Dasmosmilia lymani","Cnidaria","Anthozoa"
"25318","Physophora hydrostatica","Cnidaria","Hydrozoa"
"25319","Dolioletta","Chordata","Thaliacea"
"25320","Sabinella","Mollusca","Gastropoda"
"25321","Hiatella","Mollusca","Bivalvia"
"25322","Kelliella","Mollusca","Bivalvia"
"25323","Nucella","Mollusca","Gastropoda"
"25324","Finella","Mollusca","Gastropoda"
"25325","Crassostrea","Mollusca","Bivalvia"
"25326","Skenea","Mollusca","Gastropoda"
"25327","Micropleurotoma","Mollusca","Gastropoda"
"25328","Cavolinia gibbosa","Mollusca","Gastropoda"
"25329","Limacina trochiformis","Mollusca","Gastropoda"
"25330","Loligo vulgaris","Mollusca","Cephalopoda"
"25331","Thysanoteuthis rhombus","Mollusca","Cephalopoda"
"25332","Leydigia acanthocercoides","Arthropoda","Branchiopoda"
"25333","Apolethon","Arthropoda","Copepoda"
"25334","Paramphiascoides","Arthropoda","Copepoda"
"25335","Podocoryna carnea","Cnidaria","Hydrozoa"
"25336","Raphitomidae","Mollusca","Gastropoda"
"25337","Labichthys carinatus","Chordata","Teleostei"
"25338","Scopelarchoides","Chordata","Teleostei"
"25339","Trachinocephalus","Chordata","Teleostei"
"25340","Upeneus parvus","Chordata","Teleostei"
"25341","Anticoma major","Nematoda","Enoplea"
"25342","Desmolaimus greenpatchi","Nematoda","Chromadorea"
"25343","Cervonema tenuicaudatum","Nematoda","Chromadorea"
"25344","Leucandra algoaensis","Porifera","Calcarea"
"25345","Leucandra cirrhosa","Porifera","Calcarea"
"25346","Hippospongia mauritiana","Porifera","Demospongiae"
"25347","Lendenfeldia foliacea","Porifera","Demospongiae"
"25348","Phyllospongia schulzei","Porifera","Demospongiae"
"25349","Phakellia palmata","Porifera","Demospongiae"
"25350","Hymeniacidon variospiculata","Porifera","Demospongiae"
"25351","Xestospongia muta","Porifera","Demospongiae"
"25352","Clathria (Thalysias) fusterna","Porifera","Demospongiae"
"25353","Lissodendoryx (Lissodendoryx) pygmaea","Porifera","Demospongiae"
"25354","Monanchora lipochela","Porifera","Demospongiae"
"25355","Monanchora unguiculata","Porifera","Demospongiae"
"25356","Stelletta mauritiana","Porifera","Demospongiae"
"25357","Stryphnus unguiculus","Porifera","Demospongiae"
"25358","Spheciospongia capensis","Porifera","Demospongiae"
"25359","Tethya stellagrandis","Porifera","Demospongiae"
"25360","Cinachyrella macellata","Porifera","Demospongiae"
"25361","Ophiocamax drygalskii","Echinodermata","Ophiuroidea"
"25362","Nymphon adareanum","Arthropoda","Pycnogonida"
"25363","Koellikerina maasi","Cnidaria","Hydrozoa"
"25364","Munnopsoides australis","Arthropoda","Malacostraca"
"25365","Fellia dispar","Arthropoda","Ostracoda"
"25366","Amathina","Mollusca","Gastropoda"
"25367","Cumella (Cumella) turgidula","Arthropoda","Malacostraca"
"25368","Histodermella solenoidea","Porifera","Demospongiae"
"25369","Laevilitorina","Mollusca","Gastropoda"
"25370","Ophiochasma","Echinodermata","Ophiuroidea"
"25371","Haumea","Mollusca","Bivalvia"
"25372","Maculotriton","Mollusca","Gastropoda"
"25373","Pseudosphaeroma","Arthropoda","Malacostraca"
"25374","Acanthophrys","Arthropoda","Malacostraca"
"25375","Onithochiton","Mollusca","Polyplacophora"
"25376","Hololepidella","Annelida","Polychaeta"
"25377","Ferdina","Echinodermata","Asteroidea"
"25378","Isocladus","Arthropoda","Malacostraca"
"25379","Paranchistus","Arthropoda","Malacostraca"
"25380","Grammoplites","Chordata","Teleostei"
"25381","Heliopora","Cnidaria","Anthozoa"
"25382","Solenostomus","Chordata","Teleostei"
"25383","Tonna luteostoma","Mollusca","Gastropoda"
"25384","Terebra triseriata","Mollusca","Gastropoda"
"25385","Pterygia scabricula","Mollusca","Gastropoda"
"25386","Oliva sericea","Mollusca","Gastropoda"
"25387","Libystes nitidus","Arthropoda","Malacostraca"
"25388","Pista macrolobata","Annelida","Polychaeta"
"25389","Synalpheus sladeni","Arthropoda","Malacostraca"
"25390","Patinapta ooplax","Echinodermata","Holothuroidea"
"25391","Serenella leachii","Arthropoda","Malacostraca"
"25392","Rhopalodinaria minuta","Echinodermata","Holothuroidea"
"25393","Roweia stephensoni","Echinodermata","Holothuroidea"
"25394","Ophiopsila paucispina","Echinodermata","Ophiuroidea"
"25395","Andora (Andora) bruuni","Echinodermata","Asteroidea"
"25396","Stereocidaris squamosa","Echinodermata","Echinoidea"
"25397","Antedon parviflora","Echinodermata","Crinoidea"
"25398","Pentametrocrinus varians","Echinodermata","Crinoidea"
"25399","Cosmiometra gardineri","Echinodermata","Crinoidea"
"25400","Echinolampas crassa","Echinodermata","Echinoidea"
"25401","Queubus jamesanus","Arthropoda","Pycnogonida"
"25402","Stegocephalina trymi","Arthropoda","Malacostraca"
"25403","Conus legatus","Mollusca","Gastropoda"
"25404","Murdochella lobata","Mollusca","Gastropoda"
"25405","Prionastraea scabra","Cnidaria","Anthozoa"
"25406","Polycyathus fuscomarginatus","Cnidaria","Anthozoa"
"25407","Prodotia crocata","Mollusca","Gastropoda"
"25408","Aspella platylaevis","Mollusca","Gastropoda"
"25409","Stilifer linckiae","Mollusca","Gastropoda"
"25410","Hoplostethus rifti","Chordata","Teleostei"
"25411","Trachyrhamphus longirostris","Chordata","Teleostei"
"25412","Lutjanus guilcheri","Chordata","Teleostei"
"25413","Atypopenaeus compressipes","Arthropoda","Malacostraca"
"25414","Eumedonus zebra","Arthropoda","Malacostraca"
"25415","Careproctus albescens","Chordata","Teleostei"
"25416","Paracetonurus flagellicauda","Chordata","Teleostei"
"25417","Cymbium cymbium","Mollusca","Gastropoda"
"25418","Bullia mozambicensis","Mollusca","Gastropoda"
"25419","Cratena capensis","Mollusca","Gastropoda"
"25420","Paracaudina","Echinodermata","Holothuroidea"
"25421","Leachia cyclura","Mollusca","Cephalopoda"
"25422","Neodoxomysis littoralis","Arthropoda","Malacostraca"
"25423","Dioptromysis perspicillata","Arthropoda","Malacostraca"
"25424","Mesacanthion pali","Nematoda","Enoplea"
"25425","Oncholaimellus carlbergi","Nematoda","Enoplea"
"25426","Tricoma similis","Nematoda","Chromadorea"
"25427","Cervonema macramphis","Nematoda","Chromadorea"
"25428","Dasynemoides tenuis","Nematoda","Chromadorea"
"25429","Desmoscolex australicus","Nematoda","Chromadorea"
"25430","Enoploides kerguelensis","Nematoda","Enoplea"
"25431","Pseudochromadora cazca","Nematoda","Chromadorea"
"25432","Eubostrichus africanus","Nematoda","Chromadorea"
"25433","Trochamus polki","Nematoda","Chromadorea"
"25434","Conopora verrucosa","Cnidaria","Hydrozoa"
"25435","Liothyrella","Brachiopoda","Rhynchonellata"
"25436","Lophaster stellans marionis","Echinodermata","Asteroidea"
"25437","Amphioplus affinis","Echinodermata","Ophiuroidea"
"25438","Scina stenopus","Arthropoda","Malacostraca"
"25439","Torometopa crenatipalmata","Arthropoda","Malacostraca"
"25440","Pycnogonum tesselatum","Arthropoda","Pycnogonida"
"25441","Nymphon microctenatum","Arthropoda","Pycnogonida"
"25442","Ascorhynchus breviscapus","Arthropoda","Pycnogonida"
"25443","Pantopipetta armata","Arthropoda","Pycnogonida"
"25444","Rhopalorhynchus kroeyeri","Arthropoda","Pycnogonida"
"25445","Goniada amacrognatha","Annelida","Polychaeta"
"25446","Pugettia","Arthropoda","Malacostraca"
"25447","Amphiura nociva","Echinodermata","Ophiuroidea"
"25448","Ophiactis kroeyeri","Echinodermata","Ophiuroidea"
"25449","Ophiocreas sibogae","Echinodermata","Ophiuroidea"
"25450","Ophiura (Ophiura) spinicantha","Echinodermata","Ophiuroidea"
"25451","Nototanais","Arthropoda","Malacostraca"
"25452","Alloeocomatella pectinifera","Echinodermata","Crinoidea"
"25453","Safaritanais macrocephalus","Arthropoda","Malacostraca"
"25454","Ascidia munda","Chordata","Ascidiacea"
"25455","Zoroaster alfredi","Echinodermata","Asteroidea"
"25456","Leptanthura thalassae","Arthropoda","Malacostraca"
"25457","Cirolana vicina","Arthropoda","Malacostraca"
"25458","Nerocila monodi","Arthropoda","Malacostraca"
"25459","Limnoria carptora","Arthropoda","Malacostraca"
"25460","Gnathia disjuncta","Arthropoda","Malacostraca"
"25461","Aporobopyrus ryukyuensis","Arthropoda","Malacostraca"
"25462","Expanathura ardea","Arthropoda","Malacostraca"
"25463","Gigantione ishigakiensis","Arthropoda","Malacostraca"
"25464","Vanhoeffenura torbeni","Arthropoda","Malacostraca"
"25465","Chaetarcturus brunneus brunneus","Arthropoda","Malacostraca"
"25466","Ochetostoma bombayense","Annelida","Polychaeta"
"25467","Epiphaxum","Cnidaria","Anthozoa"
"25468","Ilyanthus","Cnidaria","Anthozoa"
"25469","Engraulis ringens","Chordata","Teleostei"
"25470","Laemonema laureysi","Chordata","Teleostei"
"25471","Diaphus drachmanni","Chordata","Teleostei"
"25472","Bassozetus elongatus","Chordata","Teleostei"
"25473","Bathytroctes oligolepis","Chordata","Teleostei"
"25474","Mentodus longirostris","Chordata","Teleostei"
"25475","Acanthurus albipectoralis","Chordata","Teleostei"
"25476","Callionymus sublaevis","Chordata","Teleostei"
"25477","Pagrus major","Chordata","Teleostei"
"25478","Arnoglossus japonicus","Chordata","Teleostei"
"25479","Platycephalus richardsoni","Chordata","Teleostei"
"25480","Scorpaena isthmensis","Chordata","Teleostei"
"25481","Astronesthes tchuvasovi","Chordata","Teleostei"
"25482","Abalistes filamentosus","Chordata","Teleostei"
"25483","Pomacentrus moluccensis","Chordata","Teleostei"
"25484","Choerodon jordani","Chordata","Teleostei"
"25485","Cirrhitichthys bleekeri","Chordata","Teleostei"
"25486","Cirrhilabrus sanguineus","Chordata","Teleostei"
"25487","Naso caesius","Chordata","Teleostei"
"25488","Thysanophrys armata","Chordata","Teleostei"
"25489","Istiblennius muelleri","Chordata","Teleostei"
"25490","Cypselurus hexazona","Chordata","Teleostei"
"25491","Cheilodipterus intermedius","Chordata","Teleostei"
"25492","Anodontostoma thailandiae","Chordata","Teleostei"
"25493","Coelorinchus matamua","Chordata","Teleostei"
"25494","Eutropiichthys vacha","Chordata","Teleostei"
"25495","Nettenchelys gephyra","Chordata","Teleostei"
"25496","Paralticus amboinensis","Chordata","Teleostei"
"25497","Platygillellus rubrocinctus","Chordata","Teleostei"
"25498","Pseudobathylagus milleri","Chordata","Teleostei"
"25499","Xenocephalus australiensis","Chordata","Teleostei"
"25500","Actinothoe kerguelensis","Cnidaria","Anthozoa"
"25501","Cerianthus brachysoma","Cnidaria","Anthozoa"
"25502","Gymnangium africanum","Cnidaria","Hydrozoa"
"25503","Gymnangium arcuatum","Cnidaria","Hydrozoa"
"25504","Flabellum (Ulocyathus) japonicum","Cnidaria","Anthozoa"
"25505","Flabellum (Flabellum) thouarsii","Cnidaria","Anthozoa"
"25506","Marrus orthocannoides","Cnidaria","Hydrozoa"
"25507","Lobophytum durum","Cnidaria","Anthozoa"
"25508","Alatina alata","Cnidaria","Cubozoa"
"25509","Arachnopathes ericoides","Cnidaria","Anthozoa"
"25510","Bellonella cinerea","Cnidaria","Anthozoa"
"25511","Discosoma album","Cnidaria","Anthozoa"
"25512","Paradactylactis cerfensis","Cnidaria","Anthozoa"
"25513","Diasterope","Arthropoda","Ostracoda"
"25514","Laophontodes propinquus","Arthropoda","Copepoda"
"25515","Heterodina","Arthropoda","Malacostraca"
"25516","Sphaeromopsis sulcifera","Arthropoda","Malacostraca"
"25517","Halichoeres chrysotaenia","Chordata","Teleostei"
"25518","Galiteuthis glacialis","Mollusca","Cephalopoda"
"25519","Hyperiella macronyx","Arthropoda","Malacostraca"
"25520","Dodecaceria capensis","Annelida","Polychaeta"
"25521","Eunice longicornis","Annelida","Polychaeta"
"25522","Exogone normalis","Annelida","Polychaeta"
"25523","Terebellides narribri","Annelida","Polychaeta"
"25524","Lagis neapolitana","Annelida","Polychaeta"
"25525","Lygdamis gilchristi","Annelida","Polychaeta"
"25526","Diopatra neapolitana khargiana","Annelida","Polychaeta"
"25527","Salvatoria kerguelensis","Annelida","Polychaeta"
"25528","Thalassometra bispinosa","Echinodermata","Crinoidea"
"25529","Sepiolina","Mollusca","Cephalopoda"
"25530","Teretoctopus indicus","Mollusca","Cephalopoda"
"25531","Lepeophtheirus plotosi","Arthropoda","Copepoda"
"25532","Lernanthropodes natalensis","Arthropoda","Copepoda"
"25533","Nesippus orientalis","Arthropoda","Copepoda"
"25534","Paraeuchaeta investigatoris","Arthropoda","Copepoda"
"25535","Pseudodiaptomus annandalei","Arthropoda","Copepoda"
"25536","Unicolax ciliatus","Arthropoda","Copepoda"
"25537","Lepeophtheirus brachyurus","Arthropoda","Copepoda"
"25538","Clausocalanus arcuicornis major","Arthropoda","Copepoda"
"25539","Ameliotes malagassicus","Arthropoda","Copepoda"
"25540","Pagurus emmersoni","Arthropoda","Malacostraca"
"25541","Pagurus spinulentus","Arthropoda","Malacostraca"
"25542","Parapercis tetracantha","Chordata","Teleostei"
"25543","Dardanus sanguinocarpus","Arthropoda","Malacostraca"
"25544","Rosaster cassidatus","Echinodermata","Asteroidea"
"25545","Ophidiaster armatus","Echinodermata","Asteroidea"
"25546","Stibarobdella macrothela","Annelida","Clitellata"
"25547","Pseudaristeus protensus","Arthropoda","Malacostraca"
"25548","Smilasterias irregularis","Echinodermata","Asteroidea"
"25549","Paralomis arethusa","Arthropoda","Malacostraca"
"25550","Sclerasterias mazophora","Echinodermata","Asteroidea"
"25551","Amphiscolops marinelliensis","Xenacoelomorpha",NA
"25552","Amphiscolops trifurcatus","Xenacoelomorpha",NA
"25553","Asteropus moolenbeeki","Porifera","Demospongiae"
"25554","Cheiraster (Cheiraster) niasicus","Echinodermata","Asteroidea"
"25555","Aquilonastra richmondi","Echinodermata","Asteroidea"
"25556","Volutoconus bednalli","Mollusca","Gastropoda"
"25557","Argyripnus pharos","Chordata","Teleostei"
"25558","Antigonia socotrae","Chordata","Teleostei"
"25559","Holohalaelurus grennian","Chordata","Elasmobranchii"
"25560","Meridionalicythere","Arthropoda","Ostracoda"
"25561","Meridionalicythere discophora","Arthropoda","Ostracoda"
"25562","Sansonia","Mollusca","Gastropoda"
"25563","Eumunida similior","Arthropoda","Malacostraca"
"25564","Uroptychus tridentatus","Arthropoda","Malacostraca"
"25565","Munidopsis granosa","Arthropoda","Malacostraca"
"25566","Munidopsis nereidis","Arthropoda","Malacostraca"
"25567","Talochlamys dichroa","Mollusca","Bivalvia"
"25568","Clathria (Clathria) gorgonioides","Porifera","Demospongiae"
"25569","Poseidoplanella halleti","Platyhelminthes",NA
"25570","Clathria (Clathria) typica","Porifera","Demospongiae"
"25571","Morum fatimae","Mollusca","Gastropoda"
"25572","Macrophiothrix spongicola","Echinodermata","Ophiuroidea"
"25573","Copidognathus ornatus","Arthropoda","Arachnida"
"25574","Cuspidaria nasuta","Mollusca","Bivalvia"
"25575","Gonodactylellus bicarinatus","Arthropoda","Malacostraca"
"25576","Heterosquilloides insignis","Arthropoda","Malacostraca"
"25577","Lysiosquilla sulcata","Arthropoda","Malacostraca"
"25578","Astralium haematragum","Mollusca","Gastropoda"
"25579","Actinia striata","Cnidaria","Anthozoa"
"25580","Brissopsis oldhami","Echinodermata","Echinoidea"
"25581","Mourgona","Mollusca","Gastropoda"
"25582","Naticarius","Mollusca","Gastropoda"
"25583","Stenosarina crosnieri","Brachiopoda","Rhynchonellata"
"25584","Thecacera pacifica","Mollusca","Gastropoda"
"25585","Anthelia profunda","Cnidaria","Anthozoa"
"25586","Anacithara","Mollusca","Gastropoda"
"25587","Mitromorpha amphibolos","Mollusca","Gastropoda"
"25588","Aethra","Arthropoda","Malacostraca"
"25589","Austrodromidia","Arthropoda","Malacostraca"
"25590","Ethusa sexdentata","Arthropoda","Malacostraca"
"25591","Huenia australis","Arthropoda","Malacostraca"
"25592","Macrophthalmus (Mareotis) laevis","Arthropoda","Malacostraca"
"25593","Peasiella conoidalis","Mollusca","Gastropoda"
"25594","Amalda telaaraneae","Mollusca","Gastropoda"
"25595","Ancilla exigua sulcata","Mollusca","Gastropoda"
"25596","Oliva bulbiformis","Mollusca","Gastropoda"
"25597","Dantya piercei","Arthropoda","Ostracoda"
"25598","Lioconcha schiottei","Mollusca","Bivalvia"
"25599","Sacculina dayi","Arthropoda","Thecostraca"
"25600","Pliocardia indica","Mollusca","Bivalvia"
"25601","Beania regularis","Bryozoa","Gymnolaemata"
"25602","Turbicellepora redoutei","Bryozoa","Gymnolaemata"
"25603","Predanophora longiuscula","Bryozoa","Gymnolaemata"
"25604","Marginella minuscula","Mollusca","Gastropoda"
"25605","Marginella pseudornata","Mollusca","Gastropoda"
"25606","Apogonichthyoides sialis","Chordata","Teleostei"
"25607","Monoplex intermedius","Mollusca","Gastropoda"
"25608","Salaputium","Mollusca","Bivalvia"
"25609","Thuridilla moebii","Mollusca","Gastropoda"
"25610","Barbatia perinesa","Mollusca","Bivalvia"
"25611","Cucurbitula cymbium","Mollusca","Bivalvia"
"25612","Paphies delagoae","Mollusca","Bivalvia"
"25613","Spondylus tenuispinosus","Mollusca","Bivalvia"
"25614","Anachis varia","Mollusca","Gastropoda"
"25615","Antimitrella perexilis","Mollusca","Gastropoda"
"25616","Araeosoma alternatum","Echinodermata","Echinoidea"
"25617","Acanthephyra cucullata","Arthropoda","Malacostraca"
"25618","Leptalpheus denticulatus","Arthropoda","Malacostraca"
"25619","Helicogorgia capensis","Cnidaria","Anthozoa"
"25620","Epitonium tacitum","Mollusca","Gastropoda"
"25621","Paralysianopsis mauritiensis","Arthropoda","Malacostraca"
"25622","Panningia trispicula","Echinodermata","Holothuroidea"
"25623","Zoila venusta","Mollusca","Gastropoda"
"25624","Terestrombus fragilis","Mollusca","Gastropoda"
"25625","Mallacoota latidactylus","Arthropoda","Malacostraca"
"25626","Parelasmopus setiger","Arthropoda","Malacostraca"
"25627","Thyca astericola","Mollusca","Gastropoda"
"25628","Teretianax minuta","Mollusca","Gastropoda"
"25629","Ceratophyllidia africana","Mollusca","Gastropoda"
"25630","Monoculodopsis longimana","Arthropoda","Malacostraca"
"25631","Halicoides anacantha","Arthropoda","Malacostraca"
"25632","Sarsamphiascus pacificus","Arthropoda","Copepoda"
"25633","Coralliophila robillardi","Mollusca","Gastropoda"
"25634","Zemiropsis pintado","Mollusca","Gastropoda"
"25635","Ichnopus macrobetomma","Arthropoda","Malacostraca"
"25636","Ryphila","Arthropoda","Malacostraca"
"25637","Truncatella obscura","Mollusca","Gastropoda"
"25638","Hypselodoris maritima","Mollusca","Gastropoda"
"25639","Prionospio membranacea","Annelida","Polychaeta"
"25640","Murex troscheli","Mollusca","Gastropoda"
"25641","Pterynotus barclayanus","Mollusca","Gastropoda"
"25642","Fusivoluta lemaitrei","Mollusca","Gastropoda"
